generator,grid,rep,size,member,recipe,n_cold,n_starts,ref_loglik,prefix_loglik,gap,miss,heldout,ref_heldout,heldout_change,n_heldout_trials,seconds_strong,seconds_pipeline,n_archived
M2S,"{""omega"": 1.0}",2,outer,M3,+64 @0.25,8,72,-18157.667594,-18157.673796,0.006202000000484986,0,-3561.3230655119187,-3561.322995206438,3.4873750335478574e-08,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3,+8 @0.50,8,16,-18157.667594,-18157.670956,0.0033620000031078234,0,-3561.4064273204444,-3561.322995206438,4.138497718572797e-05,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3,+8 mixed,8,16,-18157.667594,-18157.670956,0.0033620000031078234,0,-3561.4064273204444,-3561.322995206438,4.138497718572797e-05,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3,+8 @0.25 (seed B),8,16,-18157.667594,-18157.691592,0.023998000000574393,0,-3561.3365950138286,-3561.322995206438,6.74593620566438e-06,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3,+16 @0.50,8,24,-18157.667594,-18157.667594,0.0,0,-3561.322995206438,-3561.322995206438,0.0,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3,+16 mixed,8,24,-18157.667594,-18157.670956,0.0033620000031078234,0,-3561.4064273204444,-3561.322995206438,4.138497718572797e-05,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3,+16 @0.25 (seed B),8,24,-18157.667594,-18157.691592,0.023998000000574393,0,-3561.3365950138286,-3561.322995206438,6.74593620566438e-06,2016,109.4,10.6,88
M2S,"{""omega"": 1.0}",2,outer,M3H,cold only,8,8,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+8 @0.25,8,16,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+16 @0.25,8,24,-18180.485374,-18180.485374,0.0,0,-3577.746145841631,-3577.746145841631,0.0,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+32 @0.25,8,40,-18180.485374,-18180.485374,0.0,0,-3577.746145841631,-3577.746145841631,0.0,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+64 @0.25,8,72,-18180.485374,-18180.485374,0.0,0,-3577.746145841631,-3577.746145841631,0.0,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+8 @0.50,8,16,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+8 mixed,8,16,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+8 @0.25 (seed B),8,16,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+16 @0.50,8,24,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+16 mixed,8,24,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3H,+16 @0.25 (seed B),8,24,-18180.485374,-18180.485375,1.0000003385357559e-06,0,-3577.7415127550116,-3577.746145841631,-2.29815804532661e-06,2016,2878.2,301.2,88
M2S,"{""omega"": 1.0}",2,outer,M3V,cold only,8,8,-15916.530132,-17457.653678,1541.123545999999,1,-3486.2026967441448,-3170.0184304339427,0.1568374336856161,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+8 @0.25,8,16,-15916.530132,-17457.653678,1541.123545999999,1,-3486.2026967441448,-3170.0184304339427,0.1568374336856161,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+16 @0.25,8,24,-15916.530132,-17457.653678,1541.123545999999,1,-3486.2026967441448,-3170.0184304339427,0.1568374336856161,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+32 @0.25,8,40,-15916.530132,-15916.530132,0.0,0,-3170.0184304339427,-3170.0184304339427,0.0,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+64 @0.25,8,72,-15916.530132,-15916.530132,0.0,0,-3170.0184304339427,-3170.0184304339427,0.0,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+8 @0.50,8,16,-15916.530132,-15916.530133,1.0000003385357559e-06,0,-3170.0190352198542,-3170.0184304339427,2.999930116525248e-07,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+8 mixed,8,16,-15916.530132,-17457.653678,1541.123545999999,1,-3486.2026967441448,-3170.0184304339427,0.1568374336856161,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+8 @0.25 (seed B),8,16,-15916.530132,-17457.518176,1540.9880440000015,1,-3493.331712324662,-3170.0184304339427,0.16037365173150758,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+16 @0.50,8,24,-15916.530132,-15916.530133,1.0000003385357559e-06,0,-3170.0190352198542,-3170.0184304339427,2.999930116525248e-07,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+16 mixed,8,24,-15916.530132,-15916.530133,1.0000003385357559e-06,0,-3170.0190352198542,-3170.0184304339427,2.999930116525248e-07,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3V,+16 @0.25 (seed B),8,24,-15916.530132,-15916.530132,0.0,0,-3170.0184304339427,-3170.0184304339427,0.0,2016,11.1,1.0,88
M2S,"{""omega"": 1.0}",2,outer,M3L,cold only,8,8,-18202.576156,-18202.576157,1.0000003385357559e-06,0,-3578.395563606273,-3578.39270074968,1.4200677543926975e-06,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+8 @0.25,8,16,-18202.576156,-18202.576156,0.0,0,-3578.39270074968,-3578.39270074968,0.0,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+16 @0.25,8,24,-18202.576156,-18202.576156,0.0,0,-3578.39270074968,-3578.39270074968,0.0,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+32 @0.25,8,40,-18202.576156,-18202.576156,0.0,0,-3578.39270074968,-3578.39270074968,0.0,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+64 @0.25,8,72,-18202.576156,-18202.576156,0.0,0,-3578.39270074968,-3578.39270074968,0.0,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+8 @0.50,8,16,-18202.576156,-18202.576156,0.0,0,-3578.392945938454,-3578.39270074968,1.216214156686744e-07,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+8 mixed,8,16,-18202.576156,-18202.576157,1.0000003385357559e-06,0,-3578.395563606273,-3578.39270074968,1.4200677543926975e-06,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+8 @0.25 (seed B),8,16,-18202.576156,-18202.576156,0.0,0,-3578.389005896885,-3578.39270074968,-1.8327642832236817e-06,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+16 @0.50,8,24,-18202.576156,-18202.576156,0.0,0,-3578.392945938454,-3578.39270074968,1.216214156686744e-07,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+16 mixed,8,24,-18202.576156,-18202.576156,0.0,0,-3578.39270074968,-3578.39270074968,0.0,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,outer,M3L,+16 @0.25 (seed B),8,24,-18202.576156,-18202.576156,0.0,0,-3578.389005896885,-3578.39270074968,-1.8327642832236817e-06,2016,17.3,1.7,88
M2S,"{""omega"": 1.0}",2,inner,M2B,cold only,4,4,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+8 @0.25,4,12,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+16 @0.25,4,20,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+32 @0.25,4,36,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+64 @0.25,4,68,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+8 @0.50,4,12,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+8 mixed,4,12,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+8 @0.25 (seed B),4,12,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+16 @0.50,4,20,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+16 mixed,4,20,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2B,+16 @0.25 (seed B),4,20,-13691.184445,-13691.184445,0.0,0,-4374.038897003846,-4374.038897003846,0.0,2352,2.0,0.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,cold only,4,4,-10737.506763,-11860.530467,1123.023704000001,1,-4071.504391851136,-3658.167311463507,0.17573855458657703,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+8 @0.25,4,12,-10737.506763,-10752.840687,15.33392400000048,1,-3667.9240438333863,-3658.167311463507,0.004148270565424958,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+16 @0.25,4,20,-10737.506763,-10752.840687,15.33392400000048,1,-3667.9240438333863,-3658.167311463507,0.004148270565424958,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+32 @0.25,4,36,-10737.506763,-10737.506768,4.999999873689376e-06,0,-3658.1637365657766,-3658.167311463507,-1.519939511153017e-06,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+64 @0.25,4,68,-10737.506763,-10737.506763,0.0,0,-3658.167311463507,-3658.167311463507,0.0,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+8 @0.50,4,12,-10737.506763,-10749.059883,11.55312000000049,1,-3681.7626036807897,-3658.167311463507,0.01003201199714405,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+8 mixed,4,12,-10737.506763,-10749.059883,11.55312000000049,1,-3681.7626036807897,-3658.167311463507,0.01003201199714405,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+8 @0.25 (seed B),4,12,-10737.506763,-10737.506768,4.999999873689376e-06,0,-3658.1637365657766,-3658.167311463507,-1.519939511153017e-06,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+16 @0.50,4,20,-10737.506763,-10744.809452,7.3026890000001,1,-3669.547185004869,-3658.167311463507,0.004838381607721952,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+16 mixed,4,20,-10737.506763,-10749.059883,11.55312000000049,1,-3681.7626036807897,-3658.167311463507,0.01003201199714405,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2H,+16 @0.25 (seed B),4,20,-10737.506763,-10737.506768,4.999999873689376e-06,0,-3658.1637365657766,-3658.167311463507,-1.519939511153017e-06,2352,1410.4,48.1,84
M2S,"{""omega"": 1.0}",2,inner,M2S,cold only,4,4,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+8 @0.25,4,12,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+16 @0.25,4,20,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+32 @0.25,4,36,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+64 @0.25,4,68,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+8 @0.50,4,12,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+8 mixed,4,12,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+8 @0.25 (seed B),4,12,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+16 @0.50,4,20,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+16 mixed,4,20,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2S,+16 @0.25 (seed B),4,20,-7575.308455,-7575.308455,0.0,0,-2622.473713602594,-2622.473713602594,0.0,2352,391.9,21.8,84
M2S,"{""omega"": 1.0}",2,inner,M2K,cold only,4,4,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+8 @0.25,4,12,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+16 @0.25,4,20,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+32 @0.25,4,36,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+64 @0.25,4,68,-13626.866158,-13626.866158,0.0,0,-4362.2250266180645,-4362.2250266180645,0.0,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+8 @0.50,4,12,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+8 mixed,4,12,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+8 @0.25 (seed B),4,12,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+16 @0.50,4,20,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+16 mixed,4,20,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M2K,+16 @0.25 (seed B),4,20,-13626.866158,-13649.191419,22.325260999999955,1,-4365.8250508522815,-4362.2250266180645,0.0015306225485616567,2352,23.4,1.0,84
M2S,"{""omega"": 1.0}",2,inner,M3,cold only,4,4,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+8 @0.25,4,12,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+16 @0.25,4,20,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+32 @0.25,4,36,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+64 @0.25,4,68,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+8 @0.50,4,12,-13803.967062,-13803.967062,0.0,0,-4411.36953743096,-4411.36953743096,0.0,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+8 mixed,4,12,-13803.967062,-13803.967062,0.0,0,-4411.36953743096,-4411.36953743096,0.0,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+8 @0.25 (seed B),4,12,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+16 @0.50,4,20,-13803.967062,-13803.967062,0.0,0,-4411.36953743096,-4411.36953743096,0.0,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+16 mixed,4,20,-13803.967062,-13803.967062,0.0,0,-4411.36953743096,-4411.36953743096,0.0,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3,+16 @0.25 (seed B),4,20,-13803.967062,-13803.967324,0.00026199999956588726,0,-4411.223640078294,-4411.36953743096,-6.203118735799212e-05,2352,70.2,3.7,84
M2S,"{""omega"": 1.0}",2,inner,M3H,cold only,4,4,-13807.911413,-13807.911414,1.0000003385357559e-06,0,-4430.081119383232,-4430.079381519595,7.388876010086928e-07,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+8 @0.25,4,12,-13807.911413,-13807.911413,0.0,0,-4430.079381519595,-4430.079381519595,0.0,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+16 @0.25,4,20,-13807.911413,-13807.911413,0.0,0,-4430.079381519595,-4430.079381519595,0.0,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+32 @0.25,4,36,-13807.911413,-13807.911413,0.0,0,-4430.079381519595,-4430.079381519595,0.0,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+64 @0.25,4,68,-13807.911413,-13807.911413,0.0,0,-4430.079381519595,-4430.079381519595,0.0,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+8 @0.50,4,12,-13807.911413,-13807.911414,1.0000003385357559e-06,0,-4430.081119383232,-4430.079381519595,7.388876010086928e-07,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+8 mixed,4,12,-13807.911413,-13807.911413,0.0,0,-4430.079381519595,-4430.079381519595,0.0,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+8 @0.25 (seed B),4,12,-13807.911413,-13807.911414,1.0000003385357559e-06,0,-4430.081119383232,-4430.079381519595,7.388876010086928e-07,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+16 @0.50,4,20,-13807.911413,-13807.911414,1.0000003385357559e-06,0,-4430.081119383232,-4430.079381519595,7.388876010086928e-07,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+16 mixed,4,20,-13807.911413,-13807.911413,0.0,0,-4430.079381519595,-4430.079381519595,0.0,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3H,+16 @0.25 (seed B),4,20,-13807.911413,-13807.911414,1.0000003385357559e-06,0,-4430.081119383232,-4430.079381519595,7.388876010086928e-07,2352,1955.4,95.9,84
M2S,"{""omega"": 1.0}",2,inner,M3V,cold only,4,4,-11991.573731,-12992.689277,1001.1155459999991,1,-4346.647778537433,-3947.7154360892127,0.16961409117696427,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+8 @0.25,4,12,-11991.573731,-11991.573731,0.0,0,-3947.7154360892127,-3947.7154360892127,0.0,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+16 @0.25,4,20,-11991.573731,-11991.573731,0.0,0,-3947.7154360892127,-3947.7154360892127,0.0,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+32 @0.25,4,36,-11991.573731,-11991.573731,0.0,0,-3947.7154360892127,-3947.7154360892127,0.0,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+64 @0.25,4,68,-11991.573731,-11991.573731,0.0,0,-3947.7154360892127,-3947.7154360892127,0.0,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+8 @0.50,4,12,-11991.573731,-11991.573736,4.999999873689376e-06,0,-3947.7185076655824,-3947.7154360892127,1.3059423340224249e-06,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+8 mixed,4,12,-11991.573731,-11991.573731,0.0,0,-3947.7154360892127,-3947.7154360892127,0.0,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+8 @0.25 (seed B),4,12,-11991.573731,-11991.573731,0.0,0,-3947.715164413923,-3947.7154360892127,-1.1550820140129662e-07,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+16 @0.50,4,20,-11991.573731,-11991.573732,1.0000003385357559e-06,0,-3947.714728813342,-3947.7154360892127,-3.007125301059093e-07,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+16 mixed,4,20,-11991.573731,-11991.573731,0.0,0,-3947.7154360892127,-3947.7154360892127,0.0,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3V,+16 @0.25 (seed B),4,20,-11991.573731,-11991.573731,0.0,0,-3947.715164413923,-3947.7154360892127,-1.1550820140129662e-07,2352,8.0,0.4,84
M2S,"{""omega"": 1.0}",2,inner,M3L,cold only,4,4,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+8 @0.25,4,12,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+16 @0.25,4,20,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+32 @0.25,4,36,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+64 @0.25,4,68,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+8 @0.50,4,12,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+8 mixed,4,12,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+8 @0.25 (seed B),4,12,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+16 @0.50,4,20,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+16 mixed,4,20,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",2,inner,M3L,+16 @0.25 (seed B),4,20,-13827.974115,-13827.974115,0.0,0,-4430.235740979195,-4430.235740979195,0.0,2352,12.8,0.7,84
M2S,"{""omega"": 1.0}",3,outer,M2B,cold only,8,8,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+8 @0.25,8,16,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+16 @0.25,8,24,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+32 @0.25,8,40,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+64 @0.25,8,72,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+8 @0.50,8,16,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+8 mixed,8,16,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+8 @0.25 (seed B),8,16,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+16 @0.50,8,24,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+16 mixed,8,24,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
M2S,"{""omega"": 1.0}",3,outer,M2B,+16 @0.25 (seed B),8,24,-16969.394456,-16969.394456,0.0,0,-4280.257286263435,-4280.257286263435,0.0,2016,2.5,0.2,88
